text,id,retweet_count,reply_count,like_count,topic,reception
The CDC confirms the first case of Omicron in the US was identified in San Francisco. The individual was a traveler who returned from South Africa on November 22. They were fully vaccinated and had mild symptoms.,1466129682554892288,0,0,0,,
"Had my covid booster, still to try get the flu jab though :(",1466129679258206210,0,1,0,,
"You do realize that the narrative is promoting ""Omicron"" as a NEW virus.  ""CDC announces first case in US.""  ""Moderna says 💉 may not work against Omicron.""  They are setting up for a new Omicron 💉 2 dose $$ maker. Like a 💉 Ground Hog's Day.   See how this ages.",1466129674896031746,4,3,10,,
"fema: RT @CDCgov: Kids may have some side effects after getting their #COVID19 vaccine. These may include:
- Tiredness
- Headache
- Fever
- Pain where they got the shot

These are normal signs that their body is building protection and should go away in … https://t.co/QPpZo4joKk",1466129673948180485,0,0,0,,
Imagine being anti-abortion and anti-vax and thinking it’s not okay for a government to compel a vaccine but it’s okay for them to force someone to go through an entire life threatening pregnancy and childbirth. I just can’t wrap my mind around the cognitive dissonance.,1466129671570010121,0,0,0,,
"Mandate

The final position

I force my neighbor to force jab his children so the older generations feel safe

the children don't know they have that cow pox virus but I am going to force my neighbor to jab them regardless

danger to kids uncertain

what a sick society are we!",1466129671251054592,0,0,0,,
fema: RT @CDCgov: Breaking: The first confirmed case of #OmicronVariant has been detected in the United States. Everyone 5 years and older should get vaccinated against #COVID19. Boosters are recommended for everyone 18 years and older. Read CDC's full s… https://t.co/BFvxMMGQVZ,1466129668302647299,0,0,0,,
At the top of #BraccioDiCarloMagno (exhibition space turned into vaccination centre): the equestrian statue of ‘Father of Europe’ #Charlemagne by Agostino Cornacchini. This is allegedly considered his masterpiece. https://t.co/g6AXnzVUUt,1466129667736457217,0,0,1,,
"Is it possible that omicron, being much more contagious and maybe significantly less virulent, could be, in effect, a natural COVID vaccine?",1466129667447009290,2,14,35,,
Federal Judge Blocks Biden’s Vaccine Mandate for U.S. Healthcare Workers https://t.co/ZRweH7GWpZ,1466129659100381184,0,0,0,,
"But guys, do these booster 💉 work? #macgpodcastandchill",1466129655258304519,0,0,0,,
It’s dope when you have folks rooting for you…a good friend said she heard me last night but didn’t remember the commercial. It was for a vaccine was all she remembered. I did a little digging and… https://t.co/J99cYYBtwN,1466129653945430016,0,0,1,,
"Again, our LA County sheriff is more concerned with “alternative” GQP facts than he is about having his staff vaccinated.  He’s a disgrace!  

Sheriff Villanueva won't use county's COVID test provider over its alleged China ties https://t.co/nDa59oRrYz",1466129643384102913,0,0,0,,
"Better program for A180195: a(n)=(-1)^n*Sum((-1)^j*b(j), j=1..n), where b(n)=(n-1)!*(n^2 - n + 1) = A001564(n-1) (n>=1). Terms: 1,2,12...",1466129641756844037,0,0,0,,
Another “devastating” ruling against Biden’s 💉 mandate for healthcare workers means it is now BLOCKED IN ALL 50 STATES 🤔! https://t.co/ikC8iJwQnr,1466129639785467905,0,0,0,,
IMAGINE BEIN TOM OLIVERSON A DOCTOR TALKIN UP HAVIN A SPECIAL SESSION 2 BAN VACCINE MANDATES ON THA DAY THA FIRST CASE OF OMICRON IS IDENTIFIED IN THA U.S. #TXLEGE,1466129638699286538,0,0,0,,
Washtenaw County tops state with more than 40% of children age 5-11 vaccinated https://t.co/Xe1Lve0QUm,1466129637910663180,0,1,1,,
I don't understand NZ's requirement for vaccine passes everywhere. The vaccines are only good for 6m before their effectiveness wains. What then? Booster shot pass?,1466129629027176459,0,0,0,,
"#BreakingNews

#pfizerleaks Whistleblower Goes On Record,Reveals Internal Emails from Chief Scientific Officer&Senior Director of Worldwide Research Discussing COVID Vaccine

‘We Want to Avoid Having the Information on the Fetal Cells Floating Out There’

https://t.co/Rvou2TGrFx",1466129611448897538,0,0,0,,
"🇬🇷Greek PM Kyriakos Mitsotakis announcing mandatory covid 💉 for all Greeks above 60years of age or be fined €100/month until u comply.

He has the audacity to say it's not a ""punishment"" but a ""price to pay for ur health""...""an act of justice 4"".. those who(quietly complied)... https://t.co/oKoLyBSARW",1466129609737527300,1,1,4,,
US Confirms Nation's First Case of Omicron Covid Variant in Fully Vaccinated Individual in California https://t.co/0XLX3yz4ou via @gatewaypundit,1466129609645199363,0,0,0,,
Our jobs shouldn’t be on the line for this damn vaccine either.,1466129604855353352,0,0,0,,
"Selling #TheGreatGatsby and jab, jab, jab, right hook #BookTwitter #books. They are literally untouched. Anyone intrested please dm me. 
Deliverable within #Srinagar only. https://t.co/ycT6dkK3AV",1466129600577036288,0,0,1,,
"#ShamitaShetty is very much in house...par 1 ghante mein jab uski fake eviction ki news aayi thi aftr panic attack promo shams got so much praises,love n itne sare VMs b aagaye from all fandoms for her😂par I m liking her since 2-3 days due to #TejasswiPrakash n her good bond",1466129599973052418,4,0,7,,
It Begins. Austria and Greece to Fine Citizens Who Refuse to Get Vaccinated https://t.co/2AtT21dZJx via @gatewaypundit,1466129595451822083,0,0,0,,
"Fully vaccinated.

https://t.co/t3aGaljlmJ",1466129593895632910,0,0,0,,
"Another reason why I don’t believe in the vaccine, my coworker who has all his shots including the booster shot still got covid 😭😭 soooo whats the purpose of the vaccine ?¿",1466129593467817987,0,0,0,,
Couple in damages fight over vaccine side effects A woman has described how she had to lea https://t.co/zJxGrNBQol,1466129592389939204,0,0,0,,
"https://t.co/WzQ4B33zAQ
First U.S. case of omicron variant is found in California

The patient, who returned from South Africa last week, had been fully vaccinated and was showing mild symptoms.",1466129587037949953,0,0,0,,
High-Flying Anti-Vax Evangelical TV Network Founder Dies of COVID-19 https://t.co/1SF4ntcoe8 #SmartNews,1466129585171726337,0,0,0,,
What an absolute dickhead but jail time for this? Mental - Man stopped 504 people from getting jabs after gluing vaccine centre locks https://t.co/iZ6aQJwUCC,1466129582285860870,0,1,0,,
David Byrne and the Talking Heads: Makin' flippy floppy; tryin' to do my best. That's how it goes as COVID vax mandates wend their way through the courts. Just ask @BalladHealth @WJHL11 https://t.co/EfS5cdjJPD,1466129574710980608,1,0,0,,
"I currently do not trust a single thing this incompetent premier does.
#FireKenney #firetheucp #ableg #abpoli #abgov 

Kenney to give update on Alberta's goals to make its own vaccine https://t.co/Ptz60t2V9b",1466129565617516547,0,0,0,,
"Yep, exactly what they want!
https://t.co/tR2TeGAo1Z",1466129565282144284,0,0,0,,
"#BREAKING A person in #California who had been vaccinated against COVID-19 became the first in the #US to have an identified case of the #omicron variant, the White House announced Wednesday. https://t.co/0kdkU4ePcM",1466129563944116246,0,0,0,,
"Anti Vax = Duped empty headed big mouth 

Vaccine Hesitate = Ill informed, ignorant n irresponsible 

“Let’s go Brandon” = latest slogan of hate n bigotry",1466129553709961218,0,0,0,,
Dr Vernon Coleman – “We finally have evidence that authorities knew administering the Covid-19 Vaccine would be Mur  https://t.co/7anKHl9nTY,1466129553500344325,0,0,0,,
COVID booster acquired 💉💉💉,1466129543765413900,0,1,2,,
"I believe @NBSaphierMD and trust she has the best intentions of Americans. If she recommends to get a first dose of Pfizer/Moderna AFTER getting the JJ vaccine, then I would highly consider it.",1466129541630414858,0,0,0,,
"GEMS report?
6. Show projections of what the current situation may look like in intensive care without large-scale 
vaccination or what it might look like in the future if the population refuses a booster vaccine. This 
reinforces the belief in the effectiveness of the vaccine.",1466129534982500367,0,0,0,,
"“…those with microchip implants have stopped carrying vaccine passports, keys, ID cards, and even train tickets with them, thanks to radio frequency identification technology” https://t.co/Ht6r1uiwbO",1466129528967741445,0,0,0,,
I don’t understand why we still having this vaccine conversation tbh… if you do you do and if you don’t you don’t. Shut up now.,1466129526791065601,0,0,0,,
COVID-19: Great Yarmouth man jailed after supergluing lock on vaccination centre in Gorleston https://t.co/THGwqns1Tu,1466129523687231495,2,6,18,,
Please get vaccinated.,1466129523653718023,4,0,6,,
What do you think: do you think it’s legal that the Connecticut Judicial Branch ignores an existing 18-year state order of vax law (19a-131e) to give itself power under another statute (51-1b & 51-5a) clearly meant for business matters & not public health?,1466129522428891144,0,0,0,,
Double-vaxxed LeBron has the 'Rona and people are wondering when Kyrie Irving can come back to play https://t.co/2aJGF7fU1h via @Not_the_Bee,1466129518020767745,0,0,0,,
Just had my booster jab- very well done to the Gateway Community Church- it was very well organised.  Also to the NHS staff a big shout out - actually got treated like a human being tonight- people listened.,1466129513876791305,0,0,0,,
"""Senate Republicans Threaten Shutdown Over Vaccine Mandates"" by Emily Cochrane via NYT https://t.co/HkFff2bi04",1466129513579003906,0,0,0,,
It’s safe to say that those that haven’t taken the vaccine aren’t going to take it. Move along Biden. It’s over. Enough is enough,1466129511553110017,0,2,6,,
But do you want things to get back to normal then go get the goddamn shot because it will prevent the spread of COVID and Omicron because I do not want another goddamn shut down,1466129508692643850,0,0,0,,
BioNTech CEO Says Vaccine Likely to Protect Against Severe COVID From Omicron https://t.co/VMIRIWSRa0 https://t.co/Aktau5JsjC,1466129507694231552,0,0,0,,
".@abc7newsbayarea Vaccine fine? $100 is too much for many, irrelevant for others. Would prefer a percent of income.",1466129502736728065,0,0,0,,
"""Time to think about mandatory vaccination' across the ENTIRE EU, Ursula von der Leyen warns after Austria and Germany announced plans to force jabs on all adults.""

Seems they wan't to show that #EU really is Soviet Union 2.0.

Do not Comply.

https://t.co/KC6BQqEgPM",1466129492636798988,0,0,0,,
Guess tomorrow I'll go get my moderna booster. Too busy today.,1466129491344957446,0,0,0,,
"Wednesday evening UK news briefing: EU must consider mandatory Covid vaccination, says Ursula von der Leyen https://t.co/r941TV0SXK https://t.co/SwQMZ5aIgQ",1466129490304659456,0,0,0,,
Booster Counteracts Waning Immunity of Initial Pfizer Doses https://t.co/43lqWHEM37 https://t.co/aAVfPuAgXH,1466129489637752834,0,0,0,,
Vaccination card ga e reke ticket😜,1466129480347533319,0,0,1,,
"FASCISM LIES TO CONTROL YOUR MIND! KNOW YOUR ENEMY BEFORE IT'S LIES KILL YOU

The Next Challenge to Vaccinating Africa: Overcoming Skepticism https://t.co/gO49EPLAic",1466129478585880589,0,0,1,,
"Recent data, however, indicate that the epidemiological relevance of COVID-19 vaccinated individuals is increasing.
#Thl #rokotepassi 🚮
https://t.co/zDtUvqB6HJ",1466129477583450115,0,1,0,,
">@JohnCornyn on the forcing-shutdown-over-vax-mandate debate: ""“I don’t think shutdowns benefit people like some folks think they do.”",1466129475402289154,4,0,22,,
Had my booster jab today and it’s already making me feel rough https://t.co/Cz4LZmyck1,1466129473271734272,0,0,1,,
"https://t.co/5SNQPm6znY Fauci: “I really don’t want to comment on the situation in individual states because there are so many factors from state to state that are different.”

Thank God @GovRonDeSantis didn't listen to Fauci & put in lockdowns or mask/vaccine mandates.",1466129465868787712,0,0,0,,
"#OmicronVarient has already been detected in the U.S,please protect yourselves today,get vaccinated and get your booster shot asap",1466129464912494592,2,0,3,,
This is my dad he died struggling for air due to complications from covid. When I say get vaxxed I mean GET VAXXED. he had gotten both shots and still got covid. https://t.co/25vvM7QT66,1466129461099720707,1,0,2,,
I am officially triple vax’d!!!,1466129458847440897,0,0,0,,
"More important now than ever to help me out of here I don't want covid. Since everyone was vaccinated it's a newer strain. 

Fuck I was even talling abt my grandparents not that long ago. 

I hope you shitty antivaxxers are happy with yourselves.
 https://t.co/lBRLKatO04",1466129458545545218,1,0,0,,
